amplitude_mean,amplitude_std,amplitude_min,amplitude_max,amplitude_median,amplitude_q25,amplitude_q75,amplitude_rms,velocity_mean,velocity_std,velocity_min,velocity_max,velocity_median,velocity_q25,velocity_q75,velocity_rms,energy_mean,energy_std,energy_min,energy_max,energy_median,energy_q25,energy_q75,energy_rms,original_label,uav_associated
0.07517627662416268,0.9255223754941527,-2.2901734587553397,2.426719651283038,0.061832646394790546,-0.5123010247799391,0.8036740947356704,0.9285704820353767,0.02598882587533941,0.43385056073978545,-0.9590229950093588,1.0947715796100297,-0.03274897542666215,-0.23800665978678243,0.3423080173700957,0.43462826429559887,0.7688363728219503,0.5207050719297819,0.0014860634032511,2.426719651283038,0.7149899749511857,0.34636816764947403,1.07372541521589,0.9285704820353767,0,0
0.008107983881700016,0.7218485133494635,-1.2879922048880437,1.0872517557993795,0.026735645696917547,-0.6962189357579807,0.7160302254780748,0.7218940473694574,0.019393030600670495,0.7227579896909123,-1.0993180458077936,1.478579802399686,0.05173738992863975,-0.6741191936632205,0.7015549013744005,0.7230181196193685,0.6468475204139229,0.32049851943779106,0.0090501467292431,1.2879922048880437,0.7042761424850339,0.41430988336024577,0.8907419619686866,0.7218940473694574,1,1
0.34872811335896986,0.21638073086351983,-0.0429931821547362,0.7403024196238619,0.33760877329795436,0.164091197655538,0.5137640957642753,0.4104045781127905,0.0077045516845237584,0.045228592479448985,-0.0929924721738949,0.0973840934052599,0.0114598941741003,-0.025556664618979475,0.043161711459313225,0.04588012308540123,0.35020206436388157,0.2139869899111002,0.0122086079885506,0.7403024196238619,0.33760877329795436,0.164091197655538,0.5137640957642753,0.4104045781127905,2,0
-0.019800327372604308,0.4929181581546198,-1.279728702890855,1.0597224244323509,0.01036057225452665,-0.30658539165905335,0.37341903326949366,0.49331568351574323,0.0006059763965416698,0.3814054921021099,-0.8422879012989614,1.0727778990587118,0.0190411352977987,-0.2790382441231871,0.25735972656366735,0.3814059734889397,0.39768594531130824,0.2919011005536912,0.0102966993278455,1.279728702890855,0.34582534057042047,0.17759950634513041,0.5633476992052175,0.49331568351574323,3,1
0.1549062809378586,0.8929844695076022,-2.1814009273580917,2.438073146804645,0.19724550922171646,-0.5017716030407254,0.9187292974139019,0.9063207040864576,-0.014166432269045393,0.46229743350201125,-0.9386481557053566,1.3949951721039664,-0.0259451419830074,-0.33786054129879406,0.2750945949997676,0.46251443742415216,0.7478932787451973,0.5119305248405597,0.0058537393487677,2.438073146804645,0.6548587676024092,0.34897939212813994,1.1432617552017301,0.9063207040864576,0,0
0.02736151448181877,0.7308928923571495,-1.1893061036549804,1.3631778677809248,-0.02405122574858505,-0.5980586681535743,0.7229738392486429,0.7314048622841791,0.008300335269666026,0.5920158657428223,-0.942541242208942,0.955999175954102,-0.02607744647380745,-0.5657206672266641,0.559615643717128,0.5920740501464428,0.6485958981306503,0.3380479751470694,0.0121997906249959,1.3631778677809248,0.6845231626710877,0.43381875660766045,0.8781465171892617,0.7314048622841791,1,1
0.3499705520483139,0.2087160820680552,-0.041052357524706,0.7377738636112574,0.3459247604398926,0.18737525258557744,0.5264077460219445,0.40748225754606876,0.0066018897480564645,0.03326607499318735,-0.0643930440328634,0.0922531704343528,0.0069128335702376,-0.01896851045214,0.0279326452239913,0.033914844739403684,0.351402483926326,0.2062961087981276,0.0099047810428731,0.7377738636112574,0.3459247604398926,0.18737525258557744,0.5264077460219445,0.40748225754606876,2,0
-0.00990297407596285,0.44308958054572656,-0.962400556941436,1.1181511615254534,0.029169196507804647,-0.3142992788641404,0.31810510993395413,0.4432002315926033,-0.0090533823266659,0.3015312926254995,-0.7756378930494489,0.6805273021465386,0.0466012998726462,-0.23825367878723813,0.202488443765294,0.30166717448863645,0.36846973750403256,0.24628539913573144,0.0136251831864185,1.1181511615254534,0.3154406208979308,0.18909265892586535,0.5079433759039904,0.4432002315926033,3,1
-0.07951793770425832,0.9021703073511325,-2.1565830338581664,1.985382840217334,0.0411150519359538,-0.4833915767694592,0.507560792435704,0.9056679114790229,0.01524343244832831,0.471951600215588,-0.901735148747842,1.2298668874672265,0.010139365891080401,-0.35666061097453117,0.3686287561424401,0.4721977077230054,0.7047175698229619,0.5688651093761985,0.0220491121018189,2.1565830338581664,0.49627952886518323,0.2483124432969986,1.0762763662599761,0.9056679114790229,0,0
0.013423474291899083,0.7209634101259158,-1.1635502900883776,1.2911170885970054,0.0208244008985265,-0.638250546974676,0.6539365926882923,0.7210883637963206,-0.007266798805699692,0.692376109061202,-1.208609429215231,1.0834453265924853,0.0074947955774925,-0.65986603555957,0.7108946905161914,0.6924142421727123,0.6369300282872846,0.33806592177918987,0.0083801489720269,1.2911170885970054,0.6547704674578877,0.38402810936049914,0.905649008359848,0.7210883637963206,1,1
0.35101938918290415,0.2006146797824092,-0.0365634726392056,0.7618171169831345,0.3553906550367031,0.19426009466266356,0.5213101137545317,0.4043029326217382,0.0043430553367709065,0.034957670428280276,-0.1291326408360124,0.119893481956866,0.00667305456002685,-0.01093663910325035,0.023601533147491523,0.035226422631747835,0.3525578347666054,0.19789854590476583,0.0128376994356529,0.7618171169831345,0.3553906550367031,0.19426009466266356,0.5213101137545317,0.4043029326217382,2,0
0.02057920538038465,0.5475766291111506,-1.3650808201937497,1.3893582788376455,0.0021086567639679492,-0.3438690825808745,0.3742281618218105,0.5479631998983313,-0.0038612123562523403,0.4145885277562541,-1.140842812443864,1.0423102101594244,0.05558927028514205,-0.35146165642006333,0.2762598989023082,0.4146065077974035,0.44821023351404937,0.31523206533615794,0.0093096846277312,1.3893582788376455,0.3589135339242042,0.21004872141391065,0.6598158948301425,0.5479631998983313,3,1
0.05608608919166813,0.8090532880863521,-1.657936334204225,2.0838574802315124,0.10293192594018645,-0.6245533039861468,0.6104105250196916,0.8109949891116183,0.0005419417610000782,0.428852571261639,-1.110517719739241,1.101213596688318,-0.03531321378092615,-0.2967683026566884,0.2927413777370306,0.4288529136878884,0.6872323885840902,0.4306094709190221,0.0198512429791296,2.0838574802315124,0.6185995652731096,0.36430102469981446,0.9369263154908469,0.8109949891116183,0,0
-0.013969030347262055,0.7160926561351969,-1.3201131169204334,1.3125849144658532,-0.016623655657033852,-0.5415749830683374,0.4604899794241079,0.716228892170376,-0.011771013285736083,0.7072142801399882,-1.1918288155607746,1.1430897255183985,0.01065203939704365,-0.7980125207142691,0.348802667761877,0.7073122328842437,0.5613530751984015,0.4448219317265075,0.00403411736368,1.3201131169204334,0.5804136048589847,0.12303356579193879,0.9652147936610379,0.716228892170376,1,1
0.35375619027452443,0.20967743472480166,-0.0569502618755356,0.7833684149868265,0.3644208523265192,0.19316904284628697,0.5227271874197597,0.4112275146318873,0.005776539787345542,0.04469746817045113,-0.1970931330486526,0.1357266534942766,0.009361812174787449,-0.0216970203452497,0.03669178276413082,0.04506919205802649,0.35611108422649457,0.2056525333696365,0.0082934911832536,0.7833684149868265,0.3644208523265192,0.19316904284628697,0.5227271874197597,0.4112275146318873,2,0
0.03721593734040789,0.535304880778983,-1.5260665124825952,1.252656817870708,0.02310015487551405,-0.2740011756146026,0.4435788209415772,0.5365970009028438,-0.009568172425198442,0.3977292605324206,-1.0819547128532832,1.025118612887659,-0.03017341126744725,-0.21901250293047908,0.21376206480872134,0.3978443346426141,0.42623960640606307,0.3259695373938045,0.000939768549383,1.5260665124825952,0.3639609502040157,0.19087118059515434,0.6328165514628461,0.5365970009028438,3,1
0.02558956706971595,0.9132719530880453,-2.021311732530731,2.128369210931427,0.037020870059310346,-0.5977392372293692,0.7502923316427215,0.913630388198679,-0.004094659628713407,0.49434133431608,-1.140369617270634,1.4517570174537355,0.046815486519086,-0.3853824517022364,0.3481424157876558,0.494358292183794,0.7488104780528916,0.5234532970554955,0.0169028507531148,2.128369210931427,0.7163992209386629,0.3358657313138035,1.0051475680376043,0.913630388198679,0,0
0.019054748660968523,0.7088509821381763,-1.1850996183223854,1.2068822318442889,0.05396955240798935,-0.6691024366215806,0.6554330735972214,0.7091070429242611,-0.009677478685441231,0.6329307594503849,-0.992969704048034,0.9826795397976092,-0.0290004924951002,-0.57959492006405,0.6445049248976155,0.6330047392019651,0.6320721247856729,0.32143059498702786,0.0093758097983678,1.2068822318442889,0.664037169238313,0.3797923513625031,0.88969687436182,0.7091070429242611,1,1
0.3543912210403809,0.20736477647663915,-0.0610318709815953,0.735843738581782,0.3582875850112035,0.1808876145845561,0.5212780940794135,0.4106011301417699,0.006217660778465881,0.039482450688363216,-0.0917113447400015,0.0871382725022692,0.0090883475594653,-0.021614341556184375,0.03644774011549172,0.039969028233309674,0.3557616914441132,0.2050046511046084,0.0074916492050188,0.735843738581782,0.3582875850112035,0.1808876145845561,0.5212780940794135,0.4106011301417699,2,0
0.010811280284265834,0.5393460431490946,-1.2529018689173823,1.2302324460134826,0.0050629167100538,-0.37818653760944165,0.4730845724479058,0.5394543892137409,0.00649734494144562,0.366167193956209,-0.8606322439637155,1.11094492085384,-0.00581333891055335,-0.20895132314892365,0.24631401453180918,0.3662248345225267,0.4418867948877551,0.3094302805896624,0.0025867799560192,1.2529018689173823,0.41181003420655593,0.2058111594271063,0.6029174110286859,0.5394543892137409,3,1
0.00878946295959707,0.9203660601879012,-1.8258184586739,2.327975147185717,-0.0902630469964507,-0.6814841118951025,0.5683798156650879,0.9204080287594836,-0.0056796142357922585,0.4557030482600482,-1.1407057187100555,1.3345115362312236,0.009671922594956951,-0.29588315010252586,0.27774661225313496,0.4557384405680161,0.7410528331092502,0.5458861034553565,0.0440445480620462,2.327975147185717,0.6631660282745788,0.24539410836295053,1.065695437400097,0.9204080287594836,0,0
0.006412691052507595,0.7199917381535719,-1.2252068996657,1.2434868619252055,0.00183072094413235,-0.6491562130240551,0.683763320864719,0.720020295280582,0.00404824354219102,0.5222492492196235,-0.7848031037980021,0.9934760121973838,-0.00794146704819135,-0.48912584635482476,0.5214038204390865,0.5222649390742569,0.6397688914457956,0.33034071979420615,0.0002624913732224,1.2434868619252055,0.6839870019337906,0.3879462808199841,0.8941443563622766,0.720020295280582,1,1
0.3401925250742385,0.21003194716961557,-0.0840538471487794,0.7390260306858346,0.3147758131671906,0.18309377840909988,0.49303654844806905,0.3998054188580321,0.007420056649713338,0.04074959320010307,-0.1016560460848323,0.176406784472678,0.0069187040862891,-0.01998558523769365,0.031123331843770877,0.04141964010778995,0.34384623450406065,0.203995441041277,0.001755448882906,0.7390260306858346,0.3147758131671906,0.18309377840909988,0.49303654844806905,0.3998054188580321,2,0
0.0033363448596798705,0.4917853497269595,-1.3357548923185742,1.2611956020061297,0.008974934519485299,-0.3790200441224052,0.35615578037926826,0.4917966667262909,0.011029160332283476,0.32465884124592304,-0.5632651508183711,1.1587951837502517,-0.03167327072268895,-0.23520534180895492,0.20015043136269128,0.32484612599934254,0.4024812539388246,0.28261776595062427,0.0083232342059615,1.3357548923185742,0.36270750382155476,0.17411602710080995,0.5928358447358838,0.4917966667262909,3,1
0.04514441251142029,0.9365625874028006,-2.4430988088798227,2.1856378567468537,0.138821623690232,-0.6500503436030597,0.7251347044745917,0.9376499869906838,0.016620553439593944,0.4869136447414224,-1.4159008010706249,1.1289808560261956,-0.01706596708680295,-0.2900272713338939,0.3862654842022448,0.487197229294271,0.774847149705008,0.5280145762170348,0.0065417325347913,2.4430988088798227,0.6956719926256902,0.35798452869705466,1.1001206569872093,0.9376499869906838,0,0
0.023265644866845143,0.7323345702852325,-1.2386632898800825,1.2794916288240392,0.0308002580713409,-0.6448392363355828,0.7017842202630333,0.7327040419336627,0.01635856376987054,0.6782559860766252,-1.046926282182069,1.033231068628688,0.06321227200632515,-0.6563474744009986,0.6492436952629683,0.6784532299704884,0.6526346116979802,0.3330514625095541,0.0068027439220293,1.2794916288240392,0.6782205108153341,0.3866350426291284,0.9241984418577512,0.7327040419336627,1,1
0.3553791296865456,0.20386522327619502,-0.0511922425257983,0.7402944426684201,0.357378601883827,0.18464203379136485,0.5180135708442783,0.40970154390509617,0.006309476947870811,0.03918161686625908,-0.0816773453200814,0.1072205908715845,0.0046195170314188,-0.017256292094698325,0.03354334859835323,0.03968637801072341,0.35648907350456277,0.2019180416656172,0.0043049483750574,0.7402944426684201,0.357378601883827,0.18464203379136485,0.5180135708442783,0.40970154390509617,2,0
0.022086947930237265,0.4338027790236758,-1.1424300772875862,1.0439077095955875,0.0025840284432196506,-0.31414720072267766,0.3207734436257065,0.4343646905050377,0.0059535943760425335,0.3087847535304915,-0.5624000641969853,0.9298747326933174,-0.034874071018874145,-0.19826179027811408,0.2040608335571376,0.308842143009792,0.3570651498342193,0.24734017694544427,0.0107440824836267,1.1424300772875862,0.3192109025438158,0.16736692338250736,0.5119643199651173,0.4343646905050377,3,1
0.06932679262264636,0.8980762940384132,-2.1029399642632116,2.5578886116683557,0.0634044079694851,-0.3912076658242549,0.6878386758354319,0.900748152420594,-0.006812782129121279,0.5068496803827961,-1.1318281218923447,1.2536963684869016,0.0125924422855617,-0.4198802989437801,0.32147646750246306,0.5068954650660047,0.7132349561586974,0.5501301040684973,0.0091506187056504,2.5578886116683557,0.5706772773943077,0.32105211209500856,1.090168527447196,0.900748152420594,0,0
0.01678567157344142,0.7296309914906945,-1.3220048350835731,1.242061493361527,0.11271145884519496,-0.6333799987575149,0.6744887847898753,0.7298240490103527,-0.0033036107143149572,0.6922308312787261,-1.1882862958871834,1.040948663258833,0.048443271152286305,-0.6410524679730119,0.7263008099779498,0.6922387143295209,0.6453823024320353,0.34077092924923985,0.0009518900035687,1.3220048350835731,0.6440019202816076,0.36408974412772743,0.9160289096804284,0.7298240490103527,1,1
0.34915822840394484,0.22302717027674607,-0.0949743739235841,0.784279836427987,0.36256141897675503,0.15987369466521612,0.5370764082275254,0.4143097719627598,0.006826419625193233,0.035352558489766525,-0.1000875678285487,0.1151278051193194,0.006544982438792301,-0.011378701302490276,0.0211446494686391,0.036005602295637075,0.35449196767309116,0.2144482035343129,0.0014036704916491,0.784279836427987,0.36256141897675503,0.15987369466521612,0.5370764082275254,0.4143097719627598,2,0
-0.08890148850540895,0.5001087719342256,-1.428603277533747,1.1030852459556924,-0.0582354707910445,-0.47216720625416436,0.2603979674472778,0.507949070699058,-0.006014077432636793,0.3721634403635169,-1.4379452178148235,0.959238937120276,-0.0065483705432244,-0.229425103403324,0.2393435762609099,0.3722120302604078,0.40655693892501993,0.30450568769064784,0.010140584679073,1.428603277533747,0.32078434239098724,0.1738117908376494,0.605421272270558,0.507949070699058,3,1
0.16243791134415944,0.8831656304707477,-2.1556177154706253,2.4963074486447137,0.20387760479819783,-0.41756321522771267,0.8268017705974354,0.8979797357884229,-0.002386717150662483,0.4647615689329056,-1.0848769010024,1.109093017293172,0.0230004817449234,-0.35642132766975954,0.27579454554848293,0.46476769721629024,0.7285074703835284,0.5250185439411055,0.0186593122182385,2.4963074486447137,0.6390372734508938,0.27990136855261183,1.0665925774253149,0.8979797357884229,0,0
0.02830715682544329,0.743989536594846,-1.2496303787406409,1.25051144875012,0.04948804976696895,-0.6519007890267925,0.6811937936822628,0.7445278542070495,0.0166336840006297,0.5769583441362148,-0.9433671022808904,1.0154442720699044,0.08931330117397004,-0.5224608514689554,0.5914623760046033,0.5771980685274646,0.6606208828259865,0.3433682787683919,0.0041103783664261,1.25051144875012,0.673556386686799,0.36136426635307173,0.9165101632926238,0.7445278542070495,1,1
0.34464645835846547,0.218523413956628,-0.0586727780064886,0.7706025871595042,0.3348835032977373,0.15839845271123346,0.5382652319848238,0.40808536325907746,0.007271740571170072,0.03333816034873206,-0.0785049155763945,0.1028333212266348,0.00289827670038405,-0.013149581347718702,0.0270225894425894,0.03412200384461868,0.3468196994847947,0.21505757311838605,0.0014506192546023,0.7706025871595042,0.3348835032977373,0.15839845271123346,0.5382652319848238,0.40808536325907746,2,0
-0.016045466983950853,0.5363481741220038,-1.4304981160124124,1.5688702912227594,-0.0424669020958066,-0.366389372400569,0.35844459759007935,0.5365881296625375,0.006115607865677466,0.3788246832755352,-1.1598298014295407,1.087977296947229,-0.0350838755160216,-0.2013401199485824,0.26518859560567465,0.37887404413389986,0.42851993408972233,0.3229512145548925,0.000941152048467,1.5688702912227594,0.3633094924652043,0.19252049236923927,0.5718154991360813,0.5365881296625375,3,1
0.055220956594493095,0.9803456844045026,-2.3349265371778865,2.1917130050892313,0.0487545951732251,-0.7175603690845573,0.7629834461169381,0.981899697004609,-0.032177032667133225,0.5213086684852427,-1.1060791522434077,1.0477077349674555,-0.0241223348465869,-0.38512723558978723,0.2953796677784931,0.5223007651431487,0.8102108730114261,0.5546939302280188,0.0010428842853985,2.3349265371778865,0.743940244409748,0.34067375966965874,1.1521268854572186,0.981899697004609,0,0
